ObjID,a,e,inc,node,argPeri,ma,epochMJD_TDB,FORMAT
1971 FA,1.4609817999999999,0.614296,22.21387,6.61509,325.662,282.65148,60400.0,KEP
1971 UA,1.0799371,0.4669155,16.10207,212.88816,325.29407,152.7496,60400.0,KEP
1972 XA,1.8938431,0.5380718,41.20806,63.45448,293.11217,273.70982,60400.0,KEP
1971 EA,5.1348002,0.045721399999999995,26.89724,283.69546,1.15749,71.94575,60400.0,KEP
2008 P-L,5.3128563,0.10942879999999999,16.75371,197.78623,171.34747,93.38613,60400.0,KEP
4596 P-L,5.1789174,0.06587029999999999,3.974,43.83275,326.12794,83.12708,60400.0,KEP
1971 FE,5.2408984,0.0334857,6.57965,176.29572,132.18492,34.531,60400.0,KEP
1971 FF,5.2241952,0.034020299999999996,8.60933,145.76434,167.18458,3.23926,60400.0,KEP
1971 FG,5.3224459,0.0494185,14.64356,188.76931,116.24477,44.01612,60400.0,KEP
1971 FH,5.2252278,0.0909571,21.88818,197.90058,357.67288,141.64237,60400.0,KEP
A924 RC,3.1632344,0.2812309,4.82224,158.91928,196.67438,302.82942,60400.0,KEP
1969 QQ,3.1376766,0.1630566,13.37657,193.71257,139.97568,309.0631,60400.0,KEP
1970 BA,1.9642114,0.0481889,23.10933,304.45592,243.17176,185.06098,60400.0,KEP
1971 FC,3.9466985,0.2046325,17.53512,352.60964,305.83825,187.66085,60400.0,KEP
1933 QC,2.8451334999999998,0.0133073,1.78321,187.76236,295.22028,165.65414,60400.0,KEP
1935 UN,2.2453462,0.1486105,1.72702,249.86711,174.12609,68.49319,60400.0,KEP
1940 AN,2.675088,0.07601129999999999,4.85119,116.82986,187.37212,276.18809,60400.0,KEP
1940 PC,3.1690921,0.1032424,9.86625,218.01936,66.98822,338.47859,60400.0,KEP
1941 UJ,3.0067054,0.0918116,9.48642,201.20933,126.90318,350.51475,60400.0,KEP
1942 XA,2.4150792,0.2613959,25.45933,74.73101,330.41374,257.09841,60400.0,KEP
1943 EB1,2.4242893,0.2621179,21.85102,353.41981,111.49762,211.87487,60400.0,KEP
1948 PJ,2.2489252,0.248582,5.66566,326.31335,5.5854,142.04553,60400.0,KEP
1949 MP,2.6255161,0.1582519,14.88899,82.17012,217.35421,180.01304,60400.0,KEP
1950 TD,3.0068853,0.11719000000000002,9.61158,348.50659,32.09021,30.7954,60400.0,KEP
1964 VO1,2.5458143,0.16933579999999998,5.85285,244.72495,233.86908,171.83502,60400.0,KEP
1968 BE,3.0879694,0.116036,13.17949,55.08888,83.81,109.77168,60400.0,KEP
1968 CD,3.2166412,0.138628,9.88539,70.30028,14.82331,327.78238,60400.0,KEP
1969 RA,2.7061648,0.07053319999999999,11.4982,321.72852,10.47442,110.51567,60400.0,KEP
1971 SD,2.4628346,0.0887162,13.94177,315.64355,92.7201,172.0179,60400.0,KEP
1971 UD,2.707486,0.053439299999999995,10.0373,64.48168,241.77943,357.79631,60400.0,KEP
1971 UH,2.8873836,0.0706311,0.9135700000000001,257.496,118.1453,264.74924,60400.0,KEP
1971 UZ,3.1971914,0.1387565,1.81362,44.88961,57.70178,38.62641,60400.0,KEP
1971 UC1,2.3678041,0.2210141,2.22399,182.12968,180.22075,159.95958,60400.0,KEP
1971 UE1,2.2826292,0.14291689999999999,4.05425,63.39444,269.00224,121.07182,60400.0,KEP
1971 UF1,3.1284327,0.1567116,1.03059,163.01804,235.43254,189.03448,60400.0,KEP
1971 UR1,2.2649022,0.10621699999999999,7.28106,52.0369,129.22603,3.51114,60400.0,KEP
1971 YB,2.2097718,0.1350084,6.54722,281.84119,142.78381,354.04444,60400.0,KEP
1972 AD,3.2375608,0.0762173,24.10821,93.9536,149.01055,216.49761,60400.0,KEP
1972 HU,3.9654748,0.2207881,12.48344,59.03902,266.46434,127.09686,60400.0,KEP
1972 JL,3.0020947,0.0487381,10.98689,135.04671,356.65728,84.39468,60400.0,KEP
1972 JM,2.7446702,0.07413349999999999,12.82498,106.32504,262.53432,18.0262,60400.0,KEP
1972 JZ,2.2228767,0.1632594,2.6179900000000003,201.33337,61.74485,217.96214,60400.0,KEP
1972 RC,2.3740101,0.13489969999999998,6.47055,354.73139,14.98304,21.19748,60400.0,KEP
1972 RC2,2.5459723,0.0442846,3.2235,152.00743,58.30232,44.15008,60400.0,KEP
1972 RL2,2.8907389,0.0384687,4.76607,14.16763,220.75047,308.79574,60400.0,KEP
1972 RW2,2.421497,0.22748000000000002,1.7993700000000001,227.28953,5.80197,321.15367,60400.0,KEP
1972 TZ1,3.0447628,0.0528987,10.36125,200.79615,326.26403,118.8966,60400.0,KEP
1973 UD,3.9785141,0.1729889,1.64402,284.79826,181.65052,75.75971,60400.0,KEP
6534 P-L,2.9028951,0.0930008,3.15912,76.17201,319.45286,270.2773,60400.0,KEP
1928 SF,2.8806991,0.0743567,1.5655000000000001,358.31235,35.53357,178.58739,60400.0,KEP
1930 SB1,2.4062802,0.14639439999999998,5.68283,120.6693,159.15726,77.30277,60400.0,KEP
1953 EA,2.5439118,0.5702475,20.40287,162.93656000000001,347.77973,235.8641,60400.0,KEP
1953 RA,2.2725431,0.44944069999999997,12.87953,340.60391,335.87617,222.49972,60400.0,KEP
1968 AA,2.1492267,0.5056518999999999,23.96055,188.27981,194.56584,332.3558,60400.0,KEP
1968 UA,3.1893471,0.134457,9.19458,195.05717,245.30707,200.85576,60400.0,KEP
1971 SA,1.9360775,0.0946533,19.33272,356.94455,100.00657,84.46703,60400.0,KEP
1971 VO,1.9301194,0.1055078,22.8032,63.99974,316.872,201.83775,60400.0,KEP
1973 SE,3.3094282,0.3842873,19.07926,351.85994,20.43356,198.41552,60400.0,KEP
1949 HC,3.2346397,0.48173439999999995,35.43157,226.51929,31.36687,268.6915,60400.0,KEP
4011 P-L,2.4355321,0.0629232,4.96053,352.9645,107.84708,169.88061,60400.0,KEP
4023 P-L,2.3391419,0.1322303,2.73091,350.16499,153.11642,143.78422,60400.0,KEP
1934 RY,2.5516062,0.17542539999999998,7.73683,113.44464,242.44499,349.63101,60400.0,KEP
1935 JA,2.6581755,0.10714109999999999,13.72327,93.35254,91.11543,217.05052,60400.0,KEP
1936 FP,2.6497813,0.14948329999999999,13.35741,26.99457,96.28709,180.14941,60400.0,KEP
1938 SO,2.4768807,0.2021866,4.57552,180.34808,157.84327,344.75803,60400.0,KEP
1939 BS,2.3623281,0.0758158,7.77429,65.34692,72.2622,156.83677,60400.0,KEP
1964 UA,2.9012036,0.1424794,14.04774,318.40537,342.5021,92.92125,60400.0,KEP
1969 QB,2.5402703,0.2721804,8.26621,182.41389,164.48698,162.13521,60400.0,KEP
1971 UB1,2.3725294,0.15697709999999998,1.89602,188.88367,304.12287,47.30903,60400.0,KEP
1972 AC,2.3533815,0.12279609999999999,6.88515,164.87317,214.33923,250.5842,60400.0,KEP
1972 XB,2.3900314,0.2992799,23.15088,86.46935,294.8755,348.49181,60400.0,KEP
1973 RB,2.6262825,0.22744799999999998,9.54749,200.00807,199.52351,281.76546,60400.0,KEP
1973 WD,2.6748990999999998,0.1387243,10.25427,265.11572,255.03593,111.99312,60400.0,KEP
1973 YA,2.3776588,0.15530639999999998,12.45381,78.93525,226.31581,21.45446,60400.0,KEP
1974 HC,2.2359303,0.160635,3.33645,171.65971,64.94085,316.28219,60400.0,KEP
1974 UC,3.1222774,0.1239101,0.9050400000000001,40.46623,189.35152,93.45568,60400.0,KEP
1975 CA,3.0615787,0.061023799999999996,6.5390500000000005,263.56939,185.61417,94.23688,60400.0,KEP
1931 TN1,3.9576687,0.2893966,3.9576700000000002,60.40105,303.08742,228.54211,60400.0,KEP
1972 SA,2.3189112,0.1841901,24.34244,346.3391,11.87807,217.33537,60400.0,KEP
1973 EC,1.4304096,0.25609499999999996,8.7086,246.29572,338.4536,274.68026,60400.0,KEP
1925 RA,2.2392923,0.236998,5.49057,212.40295,124.79843,151.79704,60400.0,KEP
1930 OL,2.5540913,0.1802407,4.22741,142.57145,194.61678,315.99765,60400.0,KEP
1931 PH,2.2939133,0.2348118,8.16044,17.2367,340.08654,203.25027,60400.0,KEP
1935 EA,3.1495728,0.0436344,11.89047,90.62136,143.8822,261.50802,60400.0,KEP
1935 GL,2.5329789,0.1712037,5.83192,23.16033,179.36851,26.64008,60400.0,KEP
1936 NE,2.3842081,0.228867,4.65203,264.9412,66.44234,267.48931,60400.0,KEP
1942 EO,2.1781193,0.08488599999999999,4.22049,69.8971,53.44396,237.99562,60400.0,KEP
1949 OA,1.3904277999999999,0.0615594,39.09149,130.7287,140.52833,224.04139,60400.0,KEP
1951 JC,3.1069029,0.1447028,14.26911,78.11432,339.67042,247.00066,60400.0,KEP
1951 UK,3.1088806,0.18175449999999999,2.45915,74.2031,325.68838,59.79048,60400.0,KEP
1952 PH,2.9334575,0.31454309999999996,14.80597,277.94863,70.42109,74.52318,60400.0,KEP
1963 SR,2.8560205,0.0610435,1.0032,257.87374,156.50838,160.20885,60400.0,KEP
1969 TX1,3.2001711,0.1094817,1.49725,153.11902,347.37437,64.04579,60400.0,KEP
1970 GF,3.0067897,0.0560595,11.18975,50.67688,209.98271,77.81701,60400.0,KEP
1970 SB,3.1073639,0.1643548,10.5434,344.88142,318.82029,306.07797,60400.0,KEP
1972 NB,2.3158305,0.1336532,6.19887,284.95822,31.82883,233.40907,60400.0,KEP
1973 UA,2.5267831,0.1223697,8.475530000000001,22.14626,263.46541,303.87325,60400.0,KEP
1973 WA,3.1899751,0.1258716,6.64969,29.55452,56.45449,242.31145,60400.0,KEP
1973 WE,3.1764793,0.2407359,1.5527,15.21733,11.40591,317.07788,60400.0,KEP
1975 CB,2.4228336,0.2094837,25.03569,106.80247,355.49182,53.47359,60400.0,KEP
2007 P-L,2.4654777,0.1958189,2.39101,238.35474,163.60493,120.12403,60400.0,KEP
2521 P-L,2.5690395,0.1045594,2.21896,88.13387,342.95205,102.05975,60400.0,KEP
2552 P-L,2.4476861,0.09133000000000001,2.48333,125.62838,60.41337,31.2996,60400.0,KEP
A905 VC,2.2335597,0.13866779999999998,3.90067,57.75587,347.70699,172.66521,60400.0,KEP
1932 BK,2.7397156,0.1113646,4.59293,71.46948,163.84393,37.01438,60400.0,KEP
1935 CG,3.0885753,0.15721449999999998,3.33834,209.15993,346.45267,98.01392,60400.0,KEP
1954 ER,2.7787712,0.1615104,7.07159,312.28093,194.57497,59.39907,60400.0,KEP
1955 RD1,2.9929615,0.08381319999999999,8.69079,299.88104,118.01308,33.80992,60400.0,KEP
1964 VQ1,2.4185804,0.1668979,4.11933,46.45151,33.54849,268.42932,60400.0,KEP
1968 OA,3.1856967,0.0769208,10.57386,183.03185,164.92061,264.17193,60400.0,KEP
1968 OE,3.1663057,0.0963091,10.21567,168.22582,90.02094,3.1016,60400.0,KEP
1969 PH,2.8026985,0.1165301,6.31303,170.16521,184.7148,211.18513,60400.0,KEP
1970 GC,2.3814265,0.0738627,2.37244,90.86594,120.57673,243.86171,60400.0,KEP
1970 QY,2.7805655,0.0740615,7.76812,332.20765,308.55384,273.07267,60400.0,KEP
1971 LD,2.1945334,0.21368,4.34266,54.25541,268.90643,39.29495,60400.0,KEP
2006 P-L,2.3736135,0.1001823,6.05144,202.61279,220.51547,84.86223,60400.0,KEP
1950 LA,1.7096042,0.36463219999999996,26.87066,246.54513,115.50122,306.87755,60400.0,KEP
1973 EA,1.7763872,0.6503107,39.81929,356.82013,267.82875,175.52879,60400.0,KEP
1975 VA,2.3106036,0.248858,6.84101,42.32362,279.56207,332.55638,60400.0,KEP
1975 LB,2.620564,0.09981939999999999,9.41347,23.52098,345.81662,98.58214,60400.0,KEP
1926 TN,3.0131258,0.0865874,4.78908,185.55768,127.08889,292.27949,60400.0,KEP
1929 AE,3.1208935,0.15679369999999998,17.18017,305.04447,233.35404,44.40097,60400.0,KEP
1935 SV1,3.0895461,0.2042109,2.21385,146.55238,229.42634,90.12501,60400.0,KEP
1952 RH,2.3817187,0.22742279999999998,23.64397,314.17425,38.26394,162.37728,60400.0,KEP
1952 SV,2.1540318,0.1022908,4.25188,106.33223,235.01722,255.32654,60400.0,KEP
1955 FG,2.3517685999999998,0.0753929,7.76901,25.22307,89.20842,101.74171,60400.0,KEP
1956 EE,2.1741242,0.0519689,3.13488,193.56605,12.56459,48.70293,60400.0,KEP
1967 JL,2.2488296,0.20730379999999998,5.91314,328.40929,345.55302,260.04634,60400.0,KEP
1968 OD,2.9936437,0.0473978,10.57092,182.41243,94.31354,298.47106,60400.0,KEP
1968 OH1,3.0576448,0.06913849999999999,11.46546,157.88216,154.88206,140.5871,60400.0,KEP
1961 TE,2.6785302,0.2077549,10.22703,244.66324,89.61713,117.99673,60400.0,KEP
1971 UP1,2.5311453999999998,0.0527141,10.82356,47.20576,133.42512,235.48319,60400.0,KEP
1961 UA,2.5576052,0.1393179,15.12954,1.05057,354.76978,118.25024,60400.0,KEP
1963 RC,2.2090231,0.2064113,6.06326,353.14181,0.7368800000000001,153.66652,60400.0,KEP
1938 DX1,2.4183759,0.0647392,7.61709,351.68405,248.28469,242.1531,60400.0,KEP
1973 DR,3.1139078,0.1183096,12.53463,147.84664,355.98854,111.03655,60400.0,KEP
1960 OA,2.3793888,0.2983105,22.8183,291.89459,130.36687,57.23274,60400.0,KEP
